ID,GENERAL,ORDER DATE ,ORDER CODE ,SELLER DEPARTMENT ID,SELLER DEPARTMENT CODE ,SELLER DEPARTMENT NA ,SELLER DEPARTMENT TERRITORY,,,,,,,,buyer_badge_name,buyer_badge_discount,product_id,base_product_id,product_sku,product_name,product_brand_id,product_brand_name,product_category_id,product_category_name,order_qty,unit_price,subtotal,discount,custom_discount,amount,created_id,created_code,created_name,managed_territory,order_status,latest_status,units,unit1,unit2,unit3,unit4,unit5,free_with,free_with_product_name,free_with_product_sku,promotion_id,created_at,updated_at,,
1575830,188102,2024-02-04,20240204S54B7513,54,DHK180039,Sajeeb Enterprise,74,7513,1617,আল্লাহর দান জেনারেল ষ্টোর,1405,1,1,1,General,0,62,62,FG0303142232,পাউন্ড চকলেট - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,6,30,180,0,0,180,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575829,188102,2024-02-04,20240204S54B7513,54,DHK180039,Sajeeb Enterprise,74,7513,1617,আল্লাহর দান জেনারেল ষ্টোর,1405,1,1,1,General,0,52,52,FG0303252131,পাউন্ড ভ্যানিলা - ২৮০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,2,118,236,0,0,236,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575828,188102,2024-02-04,20240204S54B7513,54,DHK180039,Sajeeb Enterprise,74,7513,1617,আল্লাহর দান জেনারেল ষ্টোর,1405,1,1,1,General,0,51,51,FG0305222132,ভ্যানিলা প্লেইন - ১৫০ গ্রাম,1,Dan Foods Limited,9,Plain Cake,3,58,174,0,0,174,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575827,188102,2024-02-04,20240204S54B7513,54,DHK180039,Sajeeb Enterprise,74,7513,1617,আল্লাহর দান জেনারেল ষ্টোর,1405,1,1,1,General,0,1,1,FG0309242431,ক্লাসিক ব্রাউনিস - ১৮০ গ্রাম,1,Dan Foods Limited,1,Brownie,2,100,200,0,0,200,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575826,188101,2024-02-04,20240204S54B8858,54,DHK180039,Sajeeb Enterprise,74,8858,1668,মাজারুল ষ্টোর,1405,1,1,1,General,0,62,62,FG0303142232,পাউন্ড চকলেট - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,16,30,480,0,0,480,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575825,188101,2024-02-04,20240204S54B8858,54,DHK180039,Sajeeb Enterprise,74,8858,1668,মাজারুল ষ্টোর,1405,1,1,1,General,0,61,61,FG0303142132,পাউন্ড ভ্যানিলা - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,25,30,750,0,0,750,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575824,188100,2024-02-04,20240204S54B8851,54,DHK180039,Sajeeb Enterprise,74,8851,1666,বিক্রামপুর সুইটস্,1405,1,1,1,General,0,69,69,FG0305192232,চকলেট সিঙ্গেল স্লাইস - ১৮ গ্রাম,1,Dan Foods Limited,12,Sliced Cake,12,8.5,102,0,0,102,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575823,188100,2024-02-04,20240204S54B8851,54,DHK180039,Sajeeb Enterprise,74,8851,1666,বিক্রামপুর সুইটস্,1405,1,1,1,General,0,68,68,FG0305192132,ভ্যানিলা সিঙ্গেল স্লাইস - ১৮ গ্রাম,1,Dan Foods Limited,12,Sliced Cake,12,8.5,102,0,0,102,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575822,188099,2024-02-04,20240204S12B20389,12,DHK180011,Hoque Foods,32,20389,Noyatola 52,রহমান জেনারেল ষ্টোর,1614,1,1,1,General,0,1,1,FG0309242431,ক্লাসিক ব্রাউনিস - ১৮০ গ্রাম,1,Dan Foods Limited,1,Brownie,1,100,100,0,0,100,178,SND0111165412,Md. Kamrul Islam,130,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575821,188099,2024-02-04,20240204S12B20389,12,DHK180011,Hoque Foods,32,20389,Noyatola 52,রহমান জেনারেল ষ্টোর,1614,1,1,1,General,0,83,83,FG0303423331,বাটার কেক - ২২০ গ্রাম,1,Dan Foods Limited,2,Butter Cake,1,100,100,0,0,100,178,SND0111165412,Md. Kamrul Islam,130,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575820,188099,2024-02-04,20240204S12B20389,12,DHK180011,Hoque Foods,32,20389,Noyatola 52,রহমান জেনারেল ষ্টোর,1614,1,1,1,General,0,53,53,FG0303252231,পাউন্ড চকলেট - ২৮০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,1,118,118,0,0,118,178,SND0111165412,Md. Kamrul Islam,130,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575819,188099,2024-02-04,20240204S12B20389,12,DHK180011,Hoque Foods,32,20389,Noyatola 52,রহমান জেনারেল ষ্টোর,1614,1,1,1,General,0,52,52,FG0303252131,পাউন্ড ভ্যানিলা - ২৮০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,1,118,118,0,0,118,178,SND0111165412,Md. Kamrul Islam,130,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575818,188099,2024-02-04,20240204S12B20389,12,DHK180011,Hoque Foods,32,20389,Noyatola 52,রহমান জেনারেল ষ্টোর,1614,1,1,1,General,0,76,76,FG0302182231,সুইস রোল - চকলেট ২০০ গ্রাম,1,Dan Foods Limited,13,Swiss Roll,1,150,150,0,0,150,178,SND0111165412,Md. Kamrul Islam,130,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575817,188099,2024-02-04,20240204S12B20389,12,DHK180011,Hoque Foods,32,20389,Noyatola 52,রহমান জেনারেল ষ্টোর,1614,1,1,1,General,0,34,34,FG0305253232R-2,মার্বেল কেক - ৩০০ গ্রাম,1,Dan Foods Limited,8,Marble Cake,1,150,150,0,0,150,178,SND0111165412,Md. Kamrul Islam,130,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575816,188099,2024-02-04,20240204S12B20389,12,DHK180011,Hoque Foods,32,20389,Noyatola 52,রহমান জেনারেল ষ্টোর,1614,1,1,1,General,0,62,62,FG0303142232,পাউন্ড চকলেট - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,6,30,180,0,0,180,178,SND0111165412,Md. Kamrul Islam,130,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575815,188099,2024-02-04,20240204S12B20389,12,DHK180011,Hoque Foods,32,20389,Noyatola 52,রহমান জেনারেল ষ্টোর,1614,1,1,1,General,0,41,41,FG0300112232,মাফিন - চকলেট - ৩০ গ্রাম রিটেইল প্যাক,1,Dan Foods Limited,3,Muffin,24,16,384,0,0,384,178,SND0111165412,Md. Kamrul Islam,130,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575814,188099,2024-02-04,20240204S12B20389,12,DHK180011,Hoque Foods,32,20389,Noyatola 52,রহমান জেনারেল ষ্টোর,1614,1,1,1,General,0,39,39,FG0300112132,মাফিন - ভ্যানিলা - ৩০ গ্রাম রিটেইল প্যাক,1,Dan Foods Limited,3,Muffin,24,16,384,0,0,384,178,SND0111165412,Md. Kamrul Islam,130,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575813,188098,2024-02-04,20240204S12B20470,12,DHK180011,Hoque Foods,32,20470,Noyatola 73,ডেলিকেট ফুড এন্ড জেনারেল ষ্টোর,1614,1,1,1,General,0,69,69,FG0305192232,চকলেট সিঙ্গেল স্লাইস - ১৮ গ্রাম,1,Dan Foods Limited,12,Sliced Cake,12,8.5,102,0,0,102,178,SND0111165412,Md. Kamrul Islam,130,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575812,188098,2024-02-04,20240204S12B20470,12,DHK180011,Hoque Foods,32,20470,Noyatola 73,ডেলিকেট ফুড এন্ড জেনারেল ষ্টোর,1614,1,1,1,General,0,61,61,FG0303142132,পাউন্ড ভ্যানিলা - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,3,30,90,0,0,90,178,SND0111165412,Md. Kamrul Islam,130,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575811,188098,2024-02-04,20240204S12B20470,12,DHK180011,Hoque Foods,32,20470,Noyatola 73,ডেলিকেট ফুড এন্ড জেনারেল ষ্টোর,1614,1,1,1,General,0,62,62,FG0303142232,পাউন্ড চকলেট - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,3,30,90,0,0,90,178,SND0111165412,Md. Kamrul Islam,130,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575810,188097,2024-02-04,20240204S12B16639,12,DHK180011,Hoque Foods,32,16639,Mogbazar 38,লামিছা জেনারেল স্টোর,1616,1,1,1,General,0,83,83,FG0303423331,বাটার কেক - ২২০ গ্রাম,1,Dan Foods Limited,2,Butter Cake,1,100,100,0,0,100,178,SND0111165412,Md. Kamrul Islam,130,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575809,188097,2024-02-04,20240204S12B16639,12,DHK180011,Hoque Foods,32,16639,Mogbazar 38,লামিছা জেনারেল স্টোর,1616,1,1,1,General,0,1,1,FG0309242431,ক্লাসিক ব্রাউনিস - ১৮০ গ্রাম,1,Dan Foods Limited,1,Brownie,1,100,100,0,0,100,178,SND0111165412,Md. Kamrul Islam,130,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575808,188097,2024-02-04,20240204S12B16639,12,DHK180011,Hoque Foods,32,16639,Mogbazar 38,লামিছা জেনারেল স্টোর,1616,1,1,1,General,0,23,23,FG0303292631,Fruit Cake-300gm,1,Dan Foods Limited,7,Fruit Cake,1,150,150,0,0,150,178,SND0111165412,Md. Kamrul Islam,130,accepted,accepted,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575807,188097,2024-02-04,20240204S12B16639,12,DHK180011,Hoque Foods,32,16639,Mogbazar 38,লামিছা জেনারেল স্টোর,1616,1,1,1,General,0,53,53,FG0303252231,পাউন্ড চকলেট - ২৮০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,1,118,118,0,0,118,178,SND0111165412,Md. Kamrul Islam,130,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575806,188096,2024-02-04,20240204S12B19880,12,DHK180011,Hoque Foods,32,19880,নয়া টোলা ০৫,মা জেনারেল  ষ্টোর,1614,1,1,1,General,0,52,52,FG0303252131,পাউন্ড ভ্যানিলা - ২৮০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,1,118,118,0,0,118,178,SND0111165412,Md. Kamrul Islam,130,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575805,188096,2024-02-04,20240204S12B19880,12,DHK180011,Hoque Foods,32,19880,নয়া টোলা ০৫,মা জেনারেল  ষ্টোর,1614,1,1,1,General,0,69,69,FG0305192232,চকলেট সিঙ্গেল স্লাইস - ১৮ গ্রাম,1,Dan Foods Limited,12,Sliced Cake,12,8.5,102,0,0,102,178,SND0111165412,Md. Kamrul Islam,130,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575804,188096,2024-02-04,20240204S12B19880,12,DHK180011,Hoque Foods,32,19880,নয়া টোলা ০৫,মা জেনারেল  ষ্টোর,1614,1,1,1,General,0,68,68,FG0305192132,ভ্যানিলা সিঙ্গেল স্লাইস - ১৮ গ্রাম,1,Dan Foods Limited,12,Sliced Cake,12,8.5,102,0,0,102,178,SND0111165412,Md. Kamrul Islam,130,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575803,188096,2024-02-04,20240204S12B19880,12,DHK180011,Hoque Foods,32,19880,নয়া টোলা ০৫,মা জেনারেল  ষ্টোর,1614,1,1,1,General,0,61,61,FG0303142132,পাউন্ড ভ্যানিলা - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,3,30,90,0,0,90,178,SND0111165412,Md. Kamrul Islam,130,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575802,188095,2024-02-04,20240204S12B16652,12,DHK180011,Hoque Foods,32,16652,Mogbazar 43,আরিফ জেনারেল স্টোর,1616,1,1,1,General,0,62,62,FG0303142232,পাউন্ড চকলেট - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,3,30,90,0,0,90,178,SND0111165412,Md. Kamrul Islam,130,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575801,188095,2024-02-04,20240204S12B16652,12,DHK180011,Hoque Foods,32,16652,Mogbazar 43,আরিফ জেনারেল স্টোর,1616,1,1,1,General,0,61,61,FG0303142132,পাউন্ড ভ্যানিলা - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,3,30,90,0,0,90,178,SND0111165412,Md. Kamrul Islam,130,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575800,188095,2024-02-04,20240204S12B16652,12,DHK180011,Hoque Foods,32,16652,Mogbazar 43,আরিফ জেনারেল স্টোর,1616,1,1,1,General,0,69,69,FG0305192232,চকলেট সিঙ্গেল স্লাইস - ১৮ গ্রাম,1,Dan Foods Limited,12,Sliced Cake,12,8.5,102,0,0,102,178,SND0111165412,Md. Kamrul Islam,130,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575799,188095,2024-02-04,20240204S12B16652,12,DHK180011,Hoque Foods,32,16652,Mogbazar 43,আরিফ জেনারেল স্টোর,1616,1,1,1,General,0,68,68,FG0305192132,ভ্যানিলা সিঙ্গেল স্লাইস - ১৮ গ্রাম,1,Dan Foods Limited,12,Sliced Cake,12,8.5,102,0,0,102,178,SND0111165412,Md. Kamrul Islam,130,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575798,188094,2024-02-04,20240204S54B8814,54,DHK180039,Sajeeb Enterprise,74,8814,1659,উল্কা ষ্টোর,1405,NULL,NULL,1,General,0,62,62,FG0303142232,পাউন্ড চকলেট - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,6,30,180,0,0,180,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575797,188094,2024-02-04,20240204S54B8814,54,DHK180039,Sajeeb Enterprise,74,8814,1659,উল্কা ষ্টোর,1405,NULL,NULL,1,General,0,61,61,FG0303142132,পাউন্ড ভ্যানিলা - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,35,30,1050,0,0,1050,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575796,188093,2024-02-04,20240204S54B8770,54,DHK180039,Sajeeb Enterprise,74,8770,1655,খাজা তৈয়্যব শাহ্ জেনারেল ষ্টোর,1405,1,1,1,General,0,69,69,FG0305192232,চকলেট সিঙ্গেল স্লাইস - ১৮ গ্রাম,1,Dan Foods Limited,12,Sliced Cake,24,8.5,204,0,0,204,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575795,188093,2024-02-04,20240204S54B8770,54,DHK180039,Sajeeb Enterprise,74,8770,1655,খাজা তৈয়্যব শাহ্ জেনারেল ষ্টোর,1405,1,1,1,General,0,68,68,FG0305192132,ভ্যানিলা সিঙ্গেল স্লাইস - ১৮ গ্রাম,1,Dan Foods Limited,12,Sliced Cake,24,8.5,204,0,0,204,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575794,188092,2024-02-04,20240204S54B8855,54,DHK180039,Sajeeb Enterprise,74,8855,1667,সাহানা ষ্টোর,1405,1,1,1,General,0,69,69,FG0305192232,চকলেট সিঙ্গেল স্লাইস - ১৮ গ্রাম,1,Dan Foods Limited,12,Sliced Cake,72,8.5,612,0,0,612,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575793,188091,2024-02-04,20240204S54B20821,54,DHK180039,Sajeeb Enterprise,74,20821,1818,জিহাদ স্টোর,1405,1,1,1,General,0,51,51,FG0305222132,ভ্যানিলা প্লেইন - ১৫০ গ্রাম,1,Dan Foods Limited,9,Plain Cake,6,58,348,0,0,348,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575792,188090,2024-02-04,20240204S54B8732,54,DHK180039,Sajeeb Enterprise,74,8732,1653,রাসেল এন্ড ব্রাদাশ,1405,1,1,1,General,0,81,81,FG031122343,ওটস কুকিজ - ১৫০ গ্রাম,1,Dan Foods Limited,14,Cookies,1,125,125,0,0,125,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575791,188090,2024-02-04,20240204S54B8732,54,DHK180039,Sajeeb Enterprise,74,8732,1653,রাসেল এন্ড ব্রাদাশ,1405,1,1,1,General,0,80,80,FG0311223533,ড্যানিশ বাটার কুকিজ - ১৫০ গ্রাম,1,Dan Foods Limited,14,Cookies,1,125,125,0,0,125,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575790,188090,2024-02-04,20240204S54B8732,54,DHK180039,Sajeeb Enterprise,74,8732,1653,রাসেল এন্ড ব্রাদাশ,1405,1,1,1,General,0,62,62,FG0303142232,পাউন্ড চকলেট - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,4,30,120,0,0,120,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575789,188090,2024-02-04,20240204S54B8732,54,DHK180039,Sajeeb Enterprise,74,8732,1653,রাসেল এন্ড ব্রাদাশ,1405,1,1,1,General,0,61,61,FG0303142132,পাউন্ড ভ্যানিলা - ৭০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,4,30,120,0,0,120,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575788,188090,2024-02-04,20240204S54B8732,54,DHK180039,Sajeeb Enterprise,74,8732,1653,রাসেল এন্ড ব্রাদাশ,1405,1,1,1,General,0,30,30,FG0301112131R-2,লেয়ার ভ্যানিলা - ২৭ গ্রাম - গিফট প্যাক,1,Dan Foods Limited,15,Layer Cake,1,240,240,0,0,240,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575787,188090,2024-02-04,20240204S54B8732,54,DHK180039,Sajeeb Enterprise,74,8732,1653,রাসেল এন্ড ব্রাদাশ,1405,1,1,1,General,0,28,28,FG0301112231R-2,লেয়ার চকলেট - ২৭ গ্রাম - গিফট প্যাক,1,Dan Foods Limited,15,Layer Cake,1,240,240,0,0,240,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575786,188090,2024-02-04,20240204S54B8732,54,DHK180039,Sajeeb Enterprise,74,8732,1653,রাসেল এন্ড ব্রাদাশ,1405,1,1,1,General,0,25,25,FG0303322631,Fruit Cake-220gm,1,Dan Foods Limited,7,Fruit Cake,2,117,234,0,0,234,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575785,188090,2024-02-04,20240204S54B8732,54,DHK180039,Sajeeb Enterprise,74,8732,1653,রাসেল এন্ড ব্রাদাশ,1405,1,1,1,General,0,19,19,FG0304252732,ড্রাই কেক - ৩০০ গ্রাম,1,Dan Foods Limited,6,Dry Cake,1,141,141,0,0,141,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575784,188089,2024-02-04,20240204S54B30306,54,DHK180039,Sajeeb Enterprise,74,30306,625,আলম জেঃ স্টোর,1401,1,1,1,General,0,25,25,FG0303322631,Fruit Cake-220gm,1,Dan Foods Limited,7,Fruit Cake,1,117,117,0,0,117,272,SND01053010,Md. Tanvir Hossain,227,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575783,188089,2024-02-04,20240204S54B30306,54,DHK180039,Sajeeb Enterprise,74,30306,625,আলম জেঃ স্টোর,1401,1,1,1,General,0,51,51,FG0305222132,ভ্যানিলা প্লেইন - ১৫০ গ্রাম,1,Dan Foods Limited,9,Plain Cake,1,58,58,0,0,58,272,SND01053010,Md. Tanvir Hossain,227,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575782,188089,2024-02-04,20240204S54B30306,54,DHK180039,Sajeeb Enterprise,74,30306,625,আলম জেঃ স্টোর,1401,1,1,1,General,0,50,50,FG0305222232,চকলেট প্লেইন - ১৫০ গ্রাম,1,Dan Foods Limited,9,Plain Cake,1,58,58,0,0,58,272,SND01053010,Md. Tanvir Hossain,227,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575781,188088,2024-02-04,20240204S54B20812,54,DHK180039,Sajeeb Enterprise,74,20812,1817,বিসমিল্লাহির স্টোর,1405,1,1,1,General,0,69,69,FG0305192232,চকলেট সিঙ্গেল স্লাইস - ১৮ গ্রাম,1,Dan Foods Limited,12,Sliced Cake,12,8.5,102,0,0,102,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575780,188088,2024-02-04,20240204S54B20812,54,DHK180039,Sajeeb Enterprise,74,20812,1817,বিসমিল্লাহির স্টোর,1405,1,1,1,General,0,68,68,FG0305192132,ভ্যানিলা সিঙ্গেল স্লাইস - ১৮ গ্রাম,1,Dan Foods Limited,12,Sliced Cake,12,8.5,102,0,0,102,273,SND0111165670,Mezanur Rahaman,228,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575779,188087,2024-02-04,20240204S54B30310,54,DHK180039,Sajeeb Enterprise,74,30310,629,ভাই ভাই স্টোর,1401,1,1,1,General,0,25,25,FG0303322631,Fruit Cake-220gm,1,Dan Foods Limited,7,Fruit Cake,2,117,234,0,0,234,272,SND01053010,Md. Tanvir Hossain,227,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575778,188087,2024-02-04,20240204S54B30310,54,DHK180039,Sajeeb Enterprise,74,30310,629,ভাই ভাই স্টোর,1401,1,1,1,General,0,75,75,FG0302182431 S,সুইস রোল - স্ট্রবেরি ২০০ গ্রাম,1,Dan Foods Limited,13,Swiss Roll,1,150,150,0,0,150,272,SND01053010,Md. Tanvir Hossain,227,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
1575777,188087,2024-02-04,20240204S54B30310,54,DHK180039,Sajeeb Enterprise,74,30310,629,ভাই ভাই স্টোর,1401,1,1,1,General,0,52,52,FG0303252131,পাউন্ড ভ্যানিলা - ২৮০ গ্রাম,1,Dan Foods Limited,10,Pound Cake,2,118,236,0,0,236,272,SND01053010,Md. Tanvir Hossain,227,accepted,accepted,[],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05 00:01:13,2024-02-05 03:01:03,,
